,data_id,treat,age,education,black,hispanic,married,nodegree,re74,re75,re78
279,CPS2,0.0,53.0,8.0,0.0,0.0,1.0,1.0,25862.32,20393.56,545.2811
280,CPS2,0.0,36.0,14.0,0.0,0.0,1.0,0.0,9602.367,20354.18,25564.67
281,CPS2,0.0,40.0,12.0,0.0,0.0,0.0,0.0,22002.57,20298.68,23506.2
282,CPS2,0.0,27.0,12.0,0.0,0.0,1.0,0.0,25733.01,20286.15,19058.24
283,CPS2,0.0,52.0,12.0,0.0,0.0,1.0,0.0,25862.32,20268.24,24856.84
284,CPS2,0.0,48.0,12.0,0.0,0.0,1.0,0.0,25862.32,20243.18,23037.76
285,CPS2,0.0,44.0,12.0,0.0,0.0,1.0,0.0,20664.39,20243.18,21860.01
286,CPS2,0.0,30.0,16.0,0.0,1.0,1.0,0.0,23552.35,20167.98,25564.67
287,CPS2,0.0,33.0,12.0,0.0,1.0,1.0,0.0,20952.4,20121.44,829.0046
288,CPS2,0.0,23.0,12.0,0.0,0.0,1.0,0.0,16904.55,20089.21,23906.66
289,CPS2,0.0,30.0,15.0,0.0,0.0,1.0,0.0,22378.75,20062.35,22681.63
290,CPS2,0.0,30.0,12.0,1.0,0.0,1.0,0.0,21303.11,20049.82,0.0
291,CPS2,0.0,26.0,12.0,0.0,0.0,1.0,0.0,22135.8,20005.06,25564.67
292,CPS2,0.0,29.0,12.0,0.0,0.0,0.0,0.0,17225.87,19999.69,22041.77
293,CPS2,0.0,26.0,16.0,0.0,0.0,0.0,0.0,21608.75,19980.0,21994.48
294,CPS2,0.0,34.0,12.0,0.0,0.0,1.0,0.0,17506.05,19886.9,25564.67
295,CPS2,0.0,25.0,12.0,0.0,0.0,1.0,0.0,19028.4,19815.29,0.0
296,CPS2,0.0,25.0,12.0,0.0,0.0,1.0,0.0,21138.53,19804.55,12928.63
297,CPS2,0.0,30.0,18.0,0.0,0.0,1.0,0.0,9719.923,19799.18,25564.67
298,CPS2,0.0,30.0,12.0,0.0,0.0,1.0,0.0,8981.279,19792.02,21763.96
299,CPS2,0.0,22.0,12.0,0.0,0.0,1.0,0.0,21305.07,19775.9,19665.59
300,CPS2,0.0,34.0,9.0,0.0,0.0,1.0,1.0,24849.38,19732.94,19884.29
301,CPS2,0.0,51.0,12.0,0.0,0.0,1.0,0.0,24287.07,19732.94,25564.67
302,CPS2,0.0,27.0,12.0,0.0,0.0,1.0,0.0,23959.87,19716.82,8965.367
303,CPS2,0.0,28.0,7.0,0.0,0.0,1.0,1.0,19392.82,19641.63,25564.67
304,CPS2,0.0,54.0,12.0,0.0,0.0,1.0,0.0,25862.32,19587.92,25564.67
305,CPS2,0.0,30.0,16.0,1.0,0.0,0.0,0.0,21314.86,19552.11,18815.89
306,CPS2,0.0,46.0,8.0,0.0,0.0,0.0,1.0,18466.09,19523.47,20496.07
307,CPS2,0.0,39.0,12.0,0.0,0.0,1.0,0.0,21971.22,19510.94,25381.43
308,CPS2,0.0,25.0,15.0,0.0,0.0,0.0,0.0,18793.29,19501.98,5380.402
309,CPS2,0.0,30.0,12.0,0.0,0.0,1.0,0.0,24790.6,19484.08,3954.396
310,CPS2,0.0,33.0,12.0,0.0,0.0,0.0,0.0,4892.289,19475.13,23501.76
311,CPS2,0.0,31.0,7.0,1.0,0.0,1.0,1.0,17862.64,19459.02,15788.03
312,CPS2,0.0,46.0,7.0,0.0,0.0,1.0,1.0,25862.32,19444.69,25564.67
313,CPS2,0.0,54.0,14.0,0.0,0.0,1.0,0.0,19202.77,19437.53,20215.3
314,CPS2,0.0,53.0,9.0,0.0,0.0,1.0,1.0,19273.31,19326.53,19946.35
315,CPS2,0.0,36.0,12.0,0.0,0.0,1.0,0.0,15172.56,19303.26,25564.67
316,CPS2,0.0,54.0,12.0,0.0,0.0,1.0,0.0,25862.32,19213.74,16144.16
317,CPS2,0.0,22.0,12.0,1.0,0.0,1.0,0.0,13599.27,19211.95,19219.31
318,CPS2,0.0,30.0,12.0,0.0,0.0,0.0,0.0,3250.424,19199.42,0.0
319,CPS2,0.0,30.0,12.0,0.0,0.0,1.0,0.0,20151.06,19104.53,21044.3
320,CPS2,0.0,34.0,8.0,0.0,0.0,1.0,1.0,24163.64,19054.4,21542.3
321,CPS2,0.0,33.0,10.0,0.0,0.0,1.0,1.0,20141.26,19047.24,10453.44
322,CPS2,0.0,41.0,10.0,0.0,0.0,1.0,1.0,20819.17,19023.97,25564.67
323,CPS2,0.0,37.0,12.0,0.0,0.0,1.0,0.0,21508.83,18957.73,19470.53
324,CPS2,0.0,25.0,12.0,0.0,0.0,0.0,0.0,15785.81,18880.74,8607.757
325,CPS2,0.0,28.0,8.0,0.0,0.0,1.0,1.0,20999.42,18855.68,24992.79
326,CPS2,0.0,27.0,11.0,1.0,0.0,1.0,1.0,16698.83,18837.77,0.0
327,CPS2,0.0,20.0,10.0,0.0,0.0,0.0,1.0,19616.18,18832.4,21221.63
328,CPS2,0.0,25.0,12.0,0.0,0.0,1.0,0.0,20519.4,18825.24,9079.152
329,CPS2,0.0,22.0,13.0,0.0,0.0,0.0,0.0,10580.04,18801.97,16223.96
330,CPS2,0.0,22.0,11.0,0.0,0.0,1.0,1.0,10109.82,18726.77,2807.68
331,CPS2,0.0,55.0,16.0,0.0,0.0,0.0,0.0,18863.82,18689.18,14601.42
332,CPS2,0.0,53.0,12.0,0.0,0.0,1.0,0.0,10693.68,18658.74,15059.51
333,CPS2,0.0,28.0,16.0,0.0,0.0,1.0,0.0,18526.83,18622.94,22288.55
334,CPS2,0.0,52.0,12.0,0.0,0.0,1.0,0.0,25862.32,18621.15,8019.622
335,CPS2,0.0,49.0,16.0,0.0,0.0,0.0,0.0,25862.32,18619.35,8921.035
336,CPS2,0.0,27.0,9.0,0.0,0.0,1.0,1.0,22553.12,18594.29,23160.41
337,CPS2,0.0,48.0,14.0,0.0,0.0,1.0,0.0,25862.32,18572.81,0.0
338,CPS2,0.0,25.0,13.0,0.0,0.0,1.0,0.0,23969.67,18563.85,13237.47
339,CPS2,0.0,23.0,11.0,1.0,0.0,1.0,1.0,21401.07,18549.53,20261.11
340,CPS2,0.0,35.0,12.0,0.0,0.0,1.0,0.0,23466.14,18531.63,24790.34
341,CPS2,0.0,33.0,12.0,0.0,0.0,1.0,0.0,18023.3,18520.89,18147.96
342,CPS2,0.0,36.0,14.0,0.0,1.0,1.0,0.0,0.0,18488.66,18543.99
343,CPS2,0.0,48.0,4.0,0.0,1.0,1.0,1.0,18791.33,18399.15,25564.67
344,CPS2,0.0,35.0,14.0,0.0,0.0,1.0,0.0,15921.0,18366.92,0.0
345,CPS2,0.0,30.0,12.0,0.0,0.0,1.0,0.0,20166.73,18347.23,25564.67
346,CPS2,0.0,24.0,12.0,0.0,0.0,1.0,0.0,25862.32,18315.0,25564.67
347,CPS2,0.0,38.0,8.0,0.0,0.0,1.0,1.0,21673.41,18309.63,16917.01
348,CPS2,0.0,22.0,14.0,0.0,0.0,1.0,0.0,16179.63,18302.47,25564.67
349,CPS2,0.0,45.0,9.0,0.0,0.0,1.0,1.0,25043.35,18293.52,21761.0
350,CPS2,0.0,32.0,6.0,0.0,0.0,1.0,1.0,17163.18,18264.87,3972.129
351,CPS2,0.0,36.0,8.0,0.0,1.0,1.0,1.0,17878.31,18157.45,12897.6
352,CPS2,0.0,44.0,8.0,0.0,0.0,1.0,1.0,25862.32,18114.48,23325.91
353,CPS2,0.0,28.0,12.0,0.0,0.0,1.0,0.0,17508.01,18058.98,20695.56
354,CPS2,0.0,46.0,8.0,0.0,0.0,1.0,1.0,23360.34,18046.45,20284.75
355,CPS2,0.0,48.0,9.0,0.0,0.0,1.0,1.0,18485.68,17976.63,14865.93
356,CPS2,0.0,29.0,16.0,0.0,0.0,1.0,0.0,23426.95,17965.89,25564.67
357,CPS2,0.0,42.0,8.0,0.0,0.0,1.0,1.0,19026.44,17940.82,17793.31
358,CPS2,0.0,42.0,12.0,0.0,0.0,1.0,0.0,18323.06,17896.06,21628.01
359,CPS2,0.0,22.0,12.0,0.0,0.0,1.0,0.0,9710.126,17894.27,23775.14
360,CPS2,0.0,52.0,7.0,0.0,0.0,1.0,1.0,14398.65,17874.58,13932.01
361,CPS2,0.0,52.0,12.0,0.0,0.0,1.0,0.0,10084.35,17860.26,0.0
362,CPS2,0.0,26.0,12.0,0.0,0.0,1.0,0.0,25862.32,17806.55,25564.67
363,CPS2,0.0,21.0,12.0,0.0,0.0,1.0,0.0,11385.3,17792.23,21492.06
364,CPS2,0.0,29.0,12.0,0.0,0.0,0.0,0.0,25501.82,17777.9,24457.85
365,CPS2,0.0,24.0,14.0,0.0,0.0,1.0,0.0,9710.126,17740.31,25328.23
366,CPS2,0.0,25.0,12.0,0.0,0.0,1.0,0.0,8679.552,17666.9,17465.25
367,CPS2,0.0,55.0,8.0,0.0,0.0,1.0,1.0,17125.95,17661.53,17870.15
368,CPS2,0.0,26.0,13.0,0.0,0.0,1.0,0.0,14294.81,17620.35,19380.38
369,CPS2,0.0,22.0,12.0,0.0,0.0,1.0,0.0,18360.29,17613.19,23387.98
370,CPS2,0.0,22.0,11.0,0.0,0.0,1.0,1.0,16794.84,17606.03,20982.24
371,CPS2,0.0,26.0,14.0,0.0,0.0,0.0,0.0,21812.52,17532.63,24432.73
372,CPS2,0.0,29.0,12.0,0.0,0.0,1.0,0.0,18730.59,17521.89,18289.82
373,CPS2,0.0,23.0,12.0,0.0,0.0,1.0,0.0,11422.53,17509.35,7261.548
374,CPS2,0.0,25.0,14.0,0.0,0.0,1.0,0.0,9859.031,17491.45,25564.67
375,CPS2,0.0,32.0,12.0,0.0,0.0,1.0,0.0,20599.73,17469.97,23869.72
376,CPS2,0.0,54.0,17.0,0.0,0.0,1.0,0.0,22986.12,17461.02,4564.697
377,CPS2,0.0,42.0,10.0,0.0,0.0,1.0,1.0,18027.21,17439.53,22876.69
378,CPS2,0.0,23.0,11.0,0.0,0.0,1.0,1.0,16150.24,17380.45,9939.189
379,CPS2,0.0,30.0,10.0,0.0,0.0,1.0,1.0,20760.39,17339.27,14635.4
380,CPS2,0.0,42.0,6.0,0.0,0.0,1.0,1.0,16165.91,17317.79,25564.67
381,CPS2,0.0,55.0,12.0,0.0,0.0,1.0,0.0,21297.23,17299.89,20673.39
382,CPS2,0.0,39.0,12.0,0.0,0.0,1.0,0.0,14151.78,17269.45,20688.17
383,CPS2,0.0,21.0,12.0,0.0,0.0,0.0,0.0,9590.611,17197.84,16671.71
384,CPS2,0.0,38.0,9.0,0.0,0.0,0.0,1.0,15895.53,17196.05,14790.57
385,CPS2,0.0,19.0,12.0,0.0,0.0,0.0,0.0,10278.31,17194.26,18218.89
386,CPS2,0.0,24.0,4.0,0.0,1.0,1.0,1.0,8426.807,17034.92,25279.47
387,CPS2,0.0,36.0,12.0,0.0,0.0,1.0,0.0,24388.95,17020.6,25564.67
388,CPS2,0.0,37.0,10.0,0.0,0.0,1.0,1.0,25862.32,16999.11,25564.67
389,CPS2,0.0,52.0,10.0,0.0,0.0,1.0,1.0,25862.32,16977.63,25564.67
390,CPS2,0.0,21.0,12.0,0.0,0.0,1.0,0.0,17159.26,16934.66,9844.614
391,CPS2,0.0,52.0,12.0,0.0,0.0,1.0,0.0,21963.38,16891.69,19727.65
392,CPS2,0.0,23.0,9.0,0.0,0.0,1.0,1.0,16830.1,16884.53,10089.92
393,CPS2,0.0,26.0,12.0,0.0,0.0,0.0,0.0,8236.758,16852.31,3258.387
394,CPS2,0.0,45.0,12.0,0.0,0.0,1.0,0.0,25862.32,16832.61,25564.67
395,CPS2,0.0,51.0,10.0,0.0,0.0,1.0,1.0,25862.32,16823.66,25564.67
396,CPS2,0.0,48.0,10.0,0.0,0.0,1.0,1.0,11879.03,16757.42,14104.9
397,CPS2,0.0,31.0,9.0,0.0,1.0,1.0,1.0,18248.61,16705.5,23603.73
398,CPS2,0.0,28.0,13.0,0.0,0.0,1.0,0.0,22760.8,16624.94,20995.54
399,CPS2,0.0,46.0,12.0,0.0,0.0,1.0,0.0,16902.59,16542.58,20903.92
400,CPS2,0.0,38.0,11.0,0.0,0.0,1.0,1.0,19588.75,16526.47,0.0
401,CPS2,0.0,28.0,12.0,0.0,0.0,1.0,0.0,21873.25,16522.89,25564.67
402,CPS2,0.0,21.0,16.0,0.0,0.0,0.0,0.0,14655.32,16490.66,8287.091
403,CPS2,0.0,40.0,11.0,0.0,0.0,1.0,1.0,25394.06,16488.87,25564.67
404,CPS2,0.0,46.0,10.0,0.0,0.0,1.0,1.0,18828.55,16474.55,11010.54
405,CPS2,0.0,24.0,12.0,0.0,0.0,1.0,0.0,23084.08,16465.6,10048.54
406,CPS2,0.0,52.0,12.0,0.0,0.0,1.0,0.0,15844.59,16361.76,19435.06
407,CPS2,0.0,53.0,14.0,0.0,0.0,1.0,0.0,22995.91,16304.47,0.0
408,CPS2,0.0,52.0,8.0,0.0,0.0,1.0,1.0,17829.33,16291.94,3029.339
409,CPS2,0.0,27.0,12.0,0.0,0.0,1.0,0.0,18928.48,16290.15,16238.74
410,CPS2,0.0,45.0,8.0,0.0,0.0,1.0,1.0,25862.32,16220.32,19735.04
411,CPS2,0.0,49.0,6.0,0.0,1.0,1.0,1.0,5407.576,16204.21,14098.99
412,CPS2,0.0,24.0,10.0,0.0,0.0,0.0,1.0,15284.24,16202.42,13218.26
413,CPS2,0.0,22.0,12.0,0.0,0.0,0.0,0.0,5395.821,16188.1,25564.67
414,CPS2,0.0,22.0,12.0,0.0,0.0,0.0,0.0,11853.56,16139.76,16776.63
415,CPS2,0.0,24.0,11.0,0.0,0.0,1.0,1.0,25862.32,16116.48,25564.67
416,CPS2,0.0,24.0,12.0,0.0,0.0,0.0,0.0,17417.88,16057.4,8387.576
417,CPS2,0.0,26.0,16.0,0.0,0.0,1.0,0.0,16593.03,16052.03,11072.61
418,CPS2,0.0,23.0,10.0,0.0,0.0,0.0,1.0,15331.26,15985.79,15545.68
419,CPS2,0.0,51.0,7.0,0.0,0.0,1.0,1.0,15703.52,15980.42,12271.04
420,CPS2,0.0,55.0,3.0,0.0,0.0,0.0,1.0,16967.25,15939.24,11439.08
421,CPS2,0.0,21.0,12.0,0.0,0.0,0.0,0.0,14083.21,15917.76,16677.62
422,CPS2,0.0,22.0,13.0,0.0,0.0,0.0,0.0,15809.32,15914.18,18430.21
423,CPS2,0.0,40.0,12.0,0.0,0.0,1.0,0.0,19921.82,15869.42,24973.58
424,CPS2,0.0,23.0,12.0,1.0,0.0,0.0,0.0,8577.67,15849.73,22669.8
425,CPS2,0.0,38.0,7.0,0.0,0.0,1.0,1.0,14829.69,15804.97,16763.33
426,CPS2,0.0,17.0,11.0,0.0,0.0,0.0,1.0,15297.96,15779.9,25564.67
427,CPS2,0.0,20.0,12.0,0.0,0.0,0.0,0.0,4186.953,15767.37,1040.32
428,CPS2,0.0,24.0,12.0,1.0,0.0,1.0,0.0,11675.27,15758.42,7861.505
429,CPS2,0.0,33.0,16.0,0.0,0.0,0.0,0.0,15282.28,15683.23,17985.41
430,CPS2,0.0,22.0,16.0,0.0,0.0,0.0,0.0,8563.955,15647.42,23250.55
431,CPS2,0.0,44.0,6.0,0.0,0.0,1.0,1.0,19230.2,15629.52,4951.862
432,CPS2,0.0,46.0,10.0,0.0,0.0,1.0,1.0,14237.99,15608.03,17168.23
433,CPS2,0.0,50.0,11.0,0.0,0.0,1.0,1.0,25862.32,15602.66,19167.59
434,CPS2,0.0,44.0,8.0,0.0,0.0,1.0,1.0,17241.55,15575.81,15402.34
435,CPS2,0.0,26.0,12.0,0.0,0.0,1.0,0.0,16273.67,15534.63,19584.31
436,CPS2,0.0,29.0,12.0,0.0,0.0,1.0,0.0,25862.32,15436.16,0.0
437,CPS2,0.0,30.0,18.0,0.0,0.0,1.0,0.0,0.0,15432.58,19169.07
438,CPS2,0.0,47.0,8.0,0.0,1.0,1.0,1.0,15129.46,15420.05,0.0
439,CPS2,0.0,24.0,16.0,0.0,0.0,1.0,0.0,7259.084,15407.52,15895.9
440,CPS2,0.0,55.0,12.0,0.0,0.0,1.0,0.0,17835.21,15368.13,0.0
441,CPS2,0.0,29.0,13.0,0.0,0.0,1.0,0.0,18174.16,15364.55,25564.67
442,CPS2,0.0,21.0,12.0,0.0,0.0,0.0,0.0,10674.09,15353.81,21023.62
443,CPS2,0.0,51.0,10.0,0.0,0.0,0.0,1.0,10903.32,15343.06,3035.25
444,CPS2,0.0,20.0,12.0,0.0,0.0,0.0,0.0,0.0,15334.11,8207.293
445,CPS2,0.0,25.0,16.0,0.0,0.0,1.0,0.0,25862.32,15316.21,25564.67
446,CPS2,0.0,45.0,8.0,0.0,0.0,1.0,1.0,16883.0,15316.21,17010.11
447,CPS2,0.0,26.0,11.0,0.0,0.0,1.0,1.0,10795.56,15316.21,13277.37
448,CPS2,0.0,24.0,12.0,0.0,0.0,0.0,0.0,21604.84,15271.45,15718.58
449,CPS2,0.0,55.0,7.0,0.0,0.0,1.0,1.0,4455.373,15271.45,6966.003
450,CPS2,0.0,26.0,12.0,0.0,1.0,1.0,0.0,21620.51,15251.76,25564.67
451,CPS2,0.0,20.0,12.0,0.0,0.0,0.0,0.0,9396.644,15248.18,14113.77
452,CPS2,0.0,25.0,16.0,0.0,0.0,1.0,0.0,16716.46,15242.81,17391.36
453,CPS2,0.0,27.0,12.0,0.0,0.0,1.0,0.0,11195.25,15217.74,0.0
454,CPS2,0.0,20.0,12.0,0.0,0.0,0.0,0.0,8799.067,15207.0,24942.55
455,CPS2,0.0,43.0,12.0,0.0,0.0,1.0,0.0,13959.78,15199.84,13608.38
456,CPS2,0.0,52.0,12.0,0.0,0.0,1.0,0.0,19674.96,15190.89,0.0
457,CPS2,0.0,38.0,12.0,0.0,0.0,1.0,0.0,11060.06,15122.85,0.0
458,CPS2,0.0,41.0,12.0,0.0,0.0,1.0,0.0,20756.47,15112.11,25564.67
459,CPS2,0.0,34.0,15.0,1.0,0.0,0.0,0.0,8085.894,15104.95,13448.79
460,CPS2,0.0,53.0,6.0,1.0,0.0,1.0,1.0,24341.93,15074.52,0.0
461,CPS2,0.0,27.0,7.0,0.0,0.0,1.0,1.0,20821.13,15072.73,6878.817
462,CPS2,0.0,41.0,8.0,0.0,0.0,1.0,1.0,24896.4,15044.08,15053.6
463,CPS2,0.0,30.0,14.0,0.0,0.0,1.0,0.0,10779.89,15036.92,4911.963
464,CPS2,0.0,45.0,12.0,0.0,0.0,0.0,0.0,10558.49,15019.02,6852.218
465,CPS2,0.0,46.0,9.0,0.0,0.0,0.0,1.0,12504.04,14968.89,15625.48
466,CPS2,0.0,22.0,12.0,0.0,1.0,1.0,0.0,14147.87,14967.1,15199.9
467,CPS2,0.0,29.0,11.0,1.0,0.0,0.0,1.0,14743.48,14954.56,13714.78
468,CPS2,0.0,24.0,14.0,0.0,0.0,0.0,0.0,15466.45,14938.45,21166.96
469,CPS2,0.0,26.0,16.0,0.0,0.0,0.0,0.0,10540.86,14913.39,5211.942
470,CPS2,0.0,27.0,13.0,0.0,0.0,1.0,0.0,18315.23,14902.65,5751.312
471,CPS2,0.0,28.0,12.0,0.0,0.0,0.0,0.0,20154.98,14891.9,2624.442
472,CPS2,0.0,26.0,10.0,0.0,1.0,0.0,1.0,16624.38,14886.53,0.0
473,CPS2,0.0,22.0,12.0,0.0,0.0,1.0,0.0,25862.32,14857.89,24113.54
474,CPS2,0.0,42.0,11.0,0.0,0.0,1.0,1.0,21022.93,14823.87,21375.31
475,CPS2,0.0,27.0,12.0,0.0,0.0,1.0,0.0,20983.75,14822.08,25564.67
476,CPS2,0.0,26.0,12.0,0.0,0.0,1.0,0.0,10768.13,14818.5,2866.79
477,CPS2,0.0,27.0,12.0,0.0,0.0,0.0,0.0,2319.772,14814.92,0.0
478,CPS2,0.0,28.0,12.0,0.0,0.0,1.0,0.0,14694.5,14811.34,20073.44
479,CPS2,0.0,48.0,8.0,0.0,0.0,1.0,1.0,18895.17,14800.6,20822.65
480,CPS2,0.0,24.0,13.0,0.0,0.0,0.0,0.0,11301.05,14791.65,25564.67
481,CPS2,0.0,20.0,13.0,0.0,0.0,0.0,0.0,10278.31,14777.32,1838.292
482,CPS2,0.0,39.0,12.0,0.0,0.0,1.0,0.0,25862.32,14748.68,21926.51
483,CPS2,0.0,20.0,12.0,0.0,0.0,1.0,0.0,13581.64,14737.94,20419.23
484,CPS2,0.0,40.0,18.0,0.0,0.0,0.0,0.0,22664.8,14736.15,12472.01
485,CPS2,0.0,21.0,11.0,0.0,0.0,0.0,1.0,9194.839,14716.45,20668.96
486,CPS2,0.0,29.0,12.0,0.0,0.0,1.0,0.0,19919.87,14686.02,15600.36
487,CPS2,0.0,31.0,18.0,0.0,0.0,1.0,0.0,18640.46,14626.94,24422.39
488,CPS2,0.0,31.0,12.0,0.0,0.0,1.0,0.0,22449.28,14567.85,22337.31
489,CPS2,0.0,42.0,12.0,0.0,0.0,0.0,0.0,14951.16,14521.31,17830.25
490,CPS2,0.0,40.0,12.0,0.0,0.0,1.0,0.0,25862.32,14494.45,25564.67
491,CPS2,0.0,40.0,12.0,0.0,0.0,1.0,0.0,8397.418,14494.45,13024.68
492,CPS2,0.0,29.0,14.0,0.0,0.0,0.0,0.0,25862.32,14449.69,25564.67
493,CPS2,0.0,28.0,8.0,0.0,0.0,1.0,1.0,13275.99,14415.68,11869.1
494,CPS2,0.0,20.0,12.0,1.0,0.0,0.0,0.0,11812.42,14397.77,5503.054
495,CPS2,0.0,23.0,12.0,0.0,0.0,1.0,0.0,14339.87,14378.08,17550.96
496,CPS2,0.0,32.0,12.0,0.0,0.0,1.0,0.0,21812.52,14354.81,25564.67
497,CPS2,0.0,25.0,13.0,0.0,0.0,0.0,0.0,12519.71,14322.58,25564.67
498,CPS2,0.0,36.0,13.0,0.0,0.0,0.0,0.0,5611.34,14313.63,0.0
499,CPS2,0.0,52.0,12.0,0.0,0.0,1.0,0.0,22402.26,14270.66,25564.67
500,CPS2,0.0,42.0,11.0,0.0,0.0,1.0,1.0,21787.05,14265.29,15491.01
501,CPS2,0.0,34.0,10.0,0.0,0.0,1.0,1.0,14471.14,14261.71,1501.37
502,CPS2,0.0,24.0,12.0,0.0,0.0,1.0,0.0,12104.35,14240.23,14495.02
503,CPS2,0.0,42.0,12.0,0.0,0.0,1.0,0.0,19586.79,14238.44,13763.55
504,CPS2,0.0,22.0,13.0,1.0,0.0,1.0,0.0,9192.88,14236.65,25564.67
505,CPS2,0.0,54.0,10.0,0.0,0.0,1.0,1.0,10041.24,14231.27,9314.111
506,CPS2,0.0,20.0,12.0,0.0,0.0,1.0,0.0,5550.603,14224.11,17886.4
507,CPS2,0.0,47.0,12.0,0.0,0.0,1.0,0.0,17251.34,14200.84,14373.85
508,CPS2,0.0,27.0,14.0,0.0,0.0,1.0,0.0,20928.89,14191.89,18449.42
509,CPS2,0.0,32.0,10.0,0.0,0.0,0.0,1.0,10166.64,14179.35,1131.939
510,CPS2,0.0,31.0,16.0,0.0,0.0,1.0,0.0,23125.23,14104.16,6267.038
511,CPS2,0.0,26.0,12.0,1.0,0.0,1.0,0.0,15151.01,14066.56,23956.9
512,CPS2,0.0,37.0,12.0,0.0,0.0,1.0,0.0,16473.52,14054.03,15081.68
513,CPS2,0.0,25.0,15.0,0.0,0.0,1.0,0.0,15080.48,14043.29,16294.89
514,CPS2,0.0,47.0,12.0,0.0,0.0,1.0,0.0,20678.1,14025.39,24397.27
515,CPS2,0.0,25.0,12.0,1.0,0.0,1.0,0.0,21667.53,14014.65,6796.065
516,CPS2,0.0,34.0,17.0,0.0,0.0,1.0,0.0,22347.4,14009.27,8393.487
517,CPS2,0.0,37.0,10.0,0.0,0.0,1.0,1.0,25862.32,14003.9,25564.67
518,CPS2,0.0,55.0,12.0,0.0,0.0,1.0,0.0,16109.09,14002.11,14682.69
519,CPS2,0.0,28.0,12.0,0.0,0.0,1.0,0.0,18601.28,13987.79,8922.513
520,CPS2,0.0,32.0,13.0,0.0,0.0,1.0,0.0,25862.32,13982.42,25564.67
521,CPS2,0.0,33.0,13.0,1.0,0.0,1.0,0.0,10952.3,13966.31,14607.33
522,CPS2,0.0,51.0,11.0,0.0,0.0,1.0,1.0,15282.28,13964.52,13447.31
523,CPS2,0.0,34.0,6.0,1.0,0.0,0.0,1.0,13779.52,13914.39,13080.84
524,CPS2,0.0,36.0,8.0,0.0,0.0,1.0,1.0,10352.77,13867.84,99.00768
525,CPS2,0.0,28.0,12.0,0.0,0.0,0.0,0.0,9185.043,13833.82,0.0
526,CPS2,0.0,52.0,12.0,0.0,0.0,1.0,0.0,14571.07,13832.03,15140.79
527,CPS2,0.0,28.0,12.0,0.0,0.0,1.0,0.0,17803.86,13819.5,25111.01
528,CPS2,0.0,36.0,12.0,0.0,0.0,1.0,0.0,11902.55,13812.34,20524.14
529,CPS2,0.0,33.0,11.0,0.0,0.0,1.0,1.0,16406.9,13776.53,17620.41
530,CPS2,0.0,25.0,9.0,1.0,0.0,1.0,1.0,14829.69,13776.53,0.0
531,CPS2,0.0,21.0,10.0,1.0,0.0,0.0,1.0,8038.872,13769.37,16312.62
532,CPS2,0.0,24.0,12.0,0.0,0.0,1.0,0.0,11385.3,13724.61,15080.2
533,CPS2,0.0,24.0,12.0,0.0,0.0,1.0,0.0,10460.53,13721.03,21110.8
534,CPS2,0.0,48.0,10.0,0.0,0.0,1.0,1.0,25862.32,13692.39,24434.21
535,CPS2,0.0,45.0,11.0,0.0,0.0,1.0,1.0,25862.32,13674.48,18937.07
536,CPS2,0.0,19.0,8.0,0.0,0.0,1.0,1.0,2433.409,13670.9,1430.439
537,CPS2,0.0,35.0,10.0,0.0,0.0,1.0,1.0,14684.7,13636.89,17587.9
538,CPS2,0.0,41.0,6.0,0.0,0.0,1.0,1.0,13634.54,13618.98,14265.97
539,CPS2,0.0,43.0,8.0,0.0,0.0,0.0,1.0,25862.32,13586.76,217.2258
540,CPS2,0.0,41.0,12.0,0.0,0.0,1.0,0.0,18070.32,13574.23,14403.4
541,CPS2,0.0,21.0,12.0,1.0,0.0,0.0,0.0,12398.24,13567.06,22529.42
542,CPS2,0.0,46.0,10.0,0.0,0.0,1.0,1.0,15601.64,13545.58,0.0
543,CPS2,0.0,50.0,6.0,1.0,0.0,0.0,1.0,16058.15,13522.31,21172.87
544,CPS2,0.0,40.0,12.0,0.0,0.0,1.0,0.0,22396.38,13511.56,15158.52
545,CPS2,0.0,29.0,12.0,0.0,0.0,1.0,0.0,15881.82,13509.77,25564.67
546,CPS2,0.0,31.0,14.0,0.0,0.0,1.0,0.0,20697.69,13491.87,22742.21
547,CPS2,0.0,45.0,12.0,0.0,1.0,1.0,0.0,9318.273,13475.76,21152.18
548,CPS2,0.0,30.0,12.0,0.0,0.0,1.0,0.0,25862.32,13432.79,25564.67
549,CPS2,0.0,54.0,6.0,1.0,0.0,1.0,1.0,14596.54,13427.42,12346.41
550,CPS2,0.0,31.0,8.0,0.0,0.0,1.0,1.0,16663.56,13414.89,13352.74
551,CPS2,0.0,33.0,12.0,0.0,0.0,1.0,0.0,10695.64,13404.15,0.0
552,CPS2,0.0,25.0,12.0,0.0,0.0,1.0,0.0,24641.7,13375.5,23552.01
553,CPS2,0.0,51.0,12.0,0.0,0.0,1.0,0.0,25862.32,13354.02,0.0
554,CPS2,0.0,40.0,10.0,0.0,1.0,1.0,1.0,20897.54,13354.02,962.0
555,CPS2,0.0,30.0,12.0,0.0,0.0,1.0,0.0,19402.62,13302.1,24426.82
556,CPS2,0.0,54.0,16.0,0.0,0.0,1.0,0.0,25862.32,13300.31,0.0
557,CPS2,0.0,45.0,2.0,0.0,1.0,1.0,1.0,15697.65,13298.52,23755.93
